cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
14.0,50.802537,4.287319,9016148.0,,,,,
15.0,50.818813021347935,4.431397490323479,9016149.0,,,,,
15.0,50.82003,4.43005,9016150.0,,,,,
16.0,50.88303171632168,4.317837791136274,9016151.0,,,,,
16.0,50.88528,4.31795,9016152.0,,,,,
16.0,50.88897,4.31845,9016153.0,,,,,
16.0,50.8862,4.32098,9016154.0,,,,,
17.0,50.83675250738851,4.418270455293913,9016155.0,,,,,
17.0,50.84096,4.41468,9016156.0,,,,,
17.0,50.84894,4.40692,9016157.0,,,,,
17.0,50.83842,4.41661,9016158.0,,,,,
17.0,50.84124,4.41116,9016159.0,,,,,
17.0,50.84591,4.41304,9016160.0,,,,,
17.0,50.84284,4.40878,9016161.0,,,,,
17.0,50.85043,4.41012,9016162.0,,,,,
18.0,50.87007722147156,4.348282819595607,9016163.0,,,,,
18.0,50.87424,4.3476,9016164.0,,,,,
18.0,50.87088,4.347,9016165.0,,,,,
18.0,50.873,4.35048,9016166.0,,,,,
18.0,50.87219827919229,4.353705920015549,9016167.0,,,,,
18.0,50.87191301024432,4.3439550728963825,9016168.0,,,,,
19.0,50.844781450320276,4.324165894750588,9016169.0,,,,,
19.0,50.86856,4.30977,9016170.0,,,,,
19.0,50.8568,4.32671,9016171.0,,,,,
19.0,50.85261,4.3321,9016172.0,,,,,
19.0,50.85058,4.33135,9016173.0,,,,,
19.0,50.872,4.33138,9016174.0,,,,,
19.0,50.86451,4.31077,9016175.0,,,,,
19.0,50.86958,4.33322,9016176.0,,,,,
19.0,50.86159,4.30498,9016177.0,,,,,
19.0,50.84839,4.3238,9016178.0,,,,,
19.0,50.87248,4.3243,9016179.0,,,,,
19.0,50.8655,4.33498,9016180.0,,,,,
19.0,50.85183,4.31478,9016181.0,,,,,
19.0,50.85549,4.32998,9016182.0,,,,,
19.0,50.86766,4.32852,9016183.0,,,,,
19.0,50.85154,4.33757,9016184.0,,,,,
19.0,50.84623,4.32383,9016185.0,,,,,
19.0,50.85026,4.31783,9016186.0,,,,,
19.0,50.86448,4.33803,9016187.0,,,,,
19.0,50.86597,4.31286,9016188.0,,,,,
19.0,50.86732,4.33715,9016189.0,,,,,
19.0,50.85762,4.31876,9016190.0,,,,,
19.0,50.86492,4.31964,9016191.0,,,,,
19.0,50.86538,4.30693,9016192.0,,,,,
19.0,50.87716,4.33312,9016193.0,,,,,
19.0,50.85644,4.32235,9016194.0,,,,,
19.0,50.86222,4.32791,9016195.0,,,,,
19.0,50.86934,4.31739,9016196.0,,,,,
19.0,50.87236,4.33876,9016197.0,,,,,
19.0,50.86756,4.29351,9016198.0,,,,,
19.0,50.84842,4.32763,9016199.0,,,,,
19.0,50.8607,4.32087,9016200.0,,,,,
19.0,50.86125,4.31626,9016201.0,,,,,
19.0,50.85329,4.32498,9016202.0,,,,,
19.0,50.8688,4.3227,9016203.0,,,,,
19.0,50.87986,4.33217,9016204.0,,,,,
19.0,50.875,4.33324,9016205.0,,,,,
19.0,50.86656,4.32244,9016206.0,,,,,
19.0,50.86545,4.32814,9016207.0,,,,,
19.0,50.85888,4.32571,9016208.0,,,,,
19.0,50.85569,4.33775,9016209.0,,,,,
19.0,50.86492,4.29401,9016210.0,,,,,
19.0,50.85838,4.31527,9016211.0,,,,,
19.0,50.86659,4.29852,9016212.0,,,,,
19.0,50.85889,4.3368,9016213.0,,,,,
19.0,50.86777,4.3151,9016214.0,,,,,
19.0,50.86954,4.29242,9016215.0,,,,,
19.0,50.85434,4.32215,9016216.0,,,,,
19.0,50.86303,4.33532,9016217.0,,,,,
19.0,50.85457,4.33388,9016218.0,,,,,
19.0,50.87135,4.3116,9016219.0,,,,,
19.0,50.84912,4.32061,9016220.0,,,,,
19.0,50.85108,4.32549,9016221.0,,,,,
19.0,50.86942,4.32622,9016222.0,,,,,
19.0,50.85335,4.31831,9016223.0,,,,,
19.0,50.87613,4.3298,9016224.0,,,,,
19.0,50.86208,4.31034,9016225.0,,,,,
19.0,50.85449,4.31281,9016226.0,,,,,
19.0,50.86369,4.3042,9016227.0,,,,,
19.0,50.87006,4.33725,9016228.0,,,,,
19.0,50.87344,4.33616,9016229.0,,,,,
19.0,50.86624,4.30315,9016230.0,,,,,
19.0,50.87259,4.3283,9016231.0,,,,,
19.0,50.86159,4.33834,9016232.0,,,,,
19.0,50.853403326,4.3389326118,9016233.0,,,,,
19.0,50.863196355,4.3215405515,9016234.0,,,,,
19.0,50.862689806,4.314126461,9016235.0,,,,,
19.0,50.847220984,4.3190002516,9016236.0,,,,,
19.0,50.86627540701271,4.339934398291713,9016237.0,,,,,
19.0,50.858653873103655,4.322594127197354,9016238.0,,,,,
19.0,50.860724907139364,4.324360558237964,9016239.0,,,,,
19.0,50.86656208699334,4.309806758796598,9016240.0,,,,,
19.0,50.871411113744834,4.319280309149834,9016241.0,,,,,
19.0,50.8554045075444,4.317797162025137,9016242.0,,,,,
19.0,50.86771713358529,4.319348662086975,9016243.0,,,,,
