id,address,number,postal_code,municipality,province
13008.0,Jozef Duthoystraat,34.0,8790.0,WAREGEM,Oost-Vlaanderen
13009.0,onderwijslaan,4.0,9400.0,NINOVE,Oost-Vlaanderen
13010.0,Zandloperstraat,6.0,9030.0,MARIAKERKE,Oost-Vlaanderen
13011.0,Patersdreef,5.0,8700.0,TIELT,West-Vlaanderen
13012.0,Heiveldstraat,,9040.0,SINT-AMANDSBERG,Oost-Vlaanderen
13013.0,Waarschootstraat,1.0,9000.0,GENT,Oost-Vlaanderen
13734.0,Osylei,86.0,2640.0,MORTSEL,Antwerpen
15213.0,Rodestraat,19.0,2000.0,ANTWERPEN,Antwerpen
15214.0,Stalhof,2.0,9000.0,GENT,Oost-Vlaanderen
15215.0,Hoogstraat,35.0,2800.0,MECHELEN,Antwerpen
15216.0,Kerkstraat,5.0,2845.0,NIEL,Antwerpen
15217.0,Kasteelstraat,53.0,3800.0,SINT-TRUIDEN,Limburg
15218.0,Pontstraat,51.0,9300.0,AALST,Oost-Vlaanderen
14040.0,Bredabaan,479.0,2930.0,BRASSCHAAT,Antwerpen
15219.0,Lagesteenweg,77.0,1850.0,GRIMBERGEN,Vlaams-Brabant
15220.0,Kloosterstraat,72.0,2660.0,HOBOKEN,Antwerpen
15221.0,Ommegangstraat,2.0,1000.0,BRUSSEL,Bruxelles-Brussel
15222.0,Boulevard d Avroy,67.0,4000.0,LUIK,Liège
15223.0,Europalaan,10.0,3650.0,DILSEN,Limburg
3435.0,Oeveldorp,13.0,2260.0,WESTERLO,Antwerpen
15224.0,Fabourg de Binche,1.0,7070.0,LE ROEULX,Hainaut
15225.0,Leenstraat,31.0,9890.0,ASPER,Oost-Vlaanderen
15226.0,Zandvoortstraat,,2800.0,MECHELEN,Antwerpen
15227.0,Hillarestraat,121.0,9160.0,LOKEREN,Oost-Vlaanderen
15228.0,Schuttersvest,57.0,2800.0,MECHELEN,Antwerpen
15229.0,Schuttersvest,57.0,2800.0,MECHELEN,Antwerpen
15230.0,gemeenteplein,1.0,1700.0,DILBEEK,Vlaams-Brabant
15231.0,Gemeenteplein,1.0,1700.0,DILBEEK,Vlaams-Brabant
15232.0,Gemeenteplein,1.0,1700.0,DILBEEK,Vlaams-Brabant
15233.0,Gemeenteplein,1.0,1700.0,DILBEEK,Vlaams-Brabant
15234.0,Mussenburgstraat,,3960.0,BREE,Limburg
15235.0,Passendaalstraat,26.0,8890.0,MOORSLEDE,West-Vlaanderen
15236.0,Brusselsesteenweg,20.0,1652.0,ALSEMBERG,Vlaams-Brabant
15237.0,Smekenstraat,12.0,2390.0,MALLE,Antwerpen
15238.0,Gistelsesteenweg,440.0,8200.0,SINT-ANDRIES,West-Vlaanderen
15239.0,Kroonstraat,19.0,8700.0,AARSELE,West-Vlaanderen
15240.0,Rode Leeuwstraat,14.0,2200.0,HERENTALS,Antwerpen
15241.0,KASTEELSTRAAT,1.0,9960.0,ASSENEDE,Oost-Vlaanderen
15243.0,Karel Coggelaan,8.0,8630.0,AVEKAPELLE,West-Vlaanderen
13135.0,Bruyelstraat,8.0,8531.0,BAVIKHOVE,West-Vlaanderen
15244.0,Arthur Vanderpoortenlaan,35.0,2500.0,LIER,Antwerpen
15245.0,Heistraat,255.0,2610.0,ANTWERPEN,Antwerpen
15247.0,Schepenhuisstraat,4.0,9940.0,ERTVELDE,Oost-Vlaanderen
15248.0,Kruisven,25.0,2400.0,MOL,Antwerpen
12599.0,Frans Coeckelbergstraat,15.0,2220.0,HEIST-OP-DEN-BERG,Antwerpen
12600.0,Bosstraat,9.0,2861.0,ONZE-LIEVE-VROUW-WAVER,Antwerpen
15249.0,Rozenlaan,44.0,2840.0,REET,Antwerpen
15250.0,Tuinstraat ,,9090.0,GONTRODE,Oost-Vlaanderen
12521.0,Beukenlaan,2.0,2160.0,WOMMELGEM,Antwerpen
15251.0,Ballingenweg,34.0,8530.0,HARELBEKE,West-Vlaanderen
12595.0,Nelson Mandelaplein,1.0,8500.0,KORTRIJK,West-Vlaanderen
12597.0,Lodewijk De Meesterstraat,58.0,9100.0,SINT-NIKLAAS,Antwerpen
15252.0,Hoogstraatsebaan,2.0,2390.0,MALLE,Antwerpen
15253.0,Kleemputtenstraat,16.0,1770.0,LIEDEKERKE,Vlaams-Brabant
13158.0,Jodenstraat,15.0,2000.0,ANTWERPEN,Antwerpen
15254.0,Vilderstraat,28.0,3500.0,HASSELT,Limburg
15255.0,Potterierei,11.0,8000.0,BRUGGE,West-Vlaanderen
14314.0,Tervuursesteenweg,2.0,2800.0,MECHELEN,Antwerpen
15256.0,Godshuisstraat,13.0,9185.0,Wachtebeke,Oost-Vlaanderen
15257.0,Onze-Lieve-Vrouwdreef,2.0,9041.0,OOSTAKKER,Oost-Vlaanderen
13042.0,Reebergenlaan,4.0,2242.0,PULDERBOS,Antwerpen
12994.0,Schoolstraat,8.0,8770.0,INGELMUNSTER,West-Vlaanderen
13041.0,Weerstandsplein,1.0,3290.0,DIEST,Vlaams-Brabant
15258.0,Poederleesteenweg,6.0,2460.0,KASTERLEE,Antwerpen
15259.0,Oevelseweg,76.0,2250.0,OLEN,Antwerpen
15260.0,Kleine Steenweg,5.0,2221.0,BOOISCHOT,Antwerpen
15261.0,Liersesteenweg,49.0,2560.0,KESSEL,Antwerpen
15262.0,Staatsbaan,82.0,8610.0,HANDZAME,West-Vlaanderen
15263.0,Markt,65.0,8950.0,NIEUWKERKE,West-Vlaanderen
15264.0,Ledegemstraat,18.0,8890.0,DADIZELE,West-Vlaanderen
15265.0,AELBEKESTEENWEG,262.0,7700.0,MOESKROEN,Hainaut
15266.0,Nijvelsesteenweg,116.0,1500.0,HALLE,Vlaams-Brabant
15267.0,Hallesesteenweg,215.0,1640.0,SINT-GENESIUS-RODE,Vlaams-Brabant
15268.0,Gentsesteenweg,122.0,1730.0,ASSE,Vlaams-Brabant
15269.0,Fabriekstraat,7.0,1745.0,MAZENZELE,Vlaams-Brabant
15270.0,Godshuisstraat,2.0,1861.0,WOLVERTEM,Vlaams-Brabant
15271.0,Tervuursesteenweg,24.0,1980.0,ZEMST,Vlaams-Brabant
15272.0,Rue de Gourgues,46.0,7608.0,WIERS,Hainaut
15273.0,Chaussée de Mons,14.0,7070.0,LE ROEULX,Hainaut
15274.0,RIJKSWEG,185.0,8710.0,OOIGEM,West-Vlaanderen
15275.0,Kapelstraat,4.0,8540.0,DEERLIJK,West-Vlaanderen
15276.0,Sint-Jansstraat,29.0,8870.0,KACHTEM,West-Vlaanderen
15277.0,Baronstraat,116.0,8870.0,EMELGEM,West-Vlaanderen
15278.0,Chemin du Bon Dieu,148.0,7390.0,QUAREGNON,Hainaut
15279.0,Place Cousin,5.0,7190.0,Ecaussinnes-D Enghien,Hainaut
15280.0,Chaussée de Maubeuge,482.0,7022.0,Harmignies,Hainaut
15281.0,Rubenslaan,1.0,1982.0,ELEWIJT,Vlaams-Brabant
15282.0,GRAND RUE,25.0,1435.0,MONT SAINT GUIBERT,Brabant Wallon
15283.0,Grand Route,199.0,7530.0,Gaurain-Ramecroix (Doornik),Hainaut
15284.0,Michel Theysstraat,70.0,3290.0,DIEST,Vlaams-Brabant
15285.0,Dendermondsesteenweg,7.0,9270.0,LAARNE,Oost-Vlaanderen
15286.0,Oosterzelesteenweg,9.0,9230.0,WETTEREN,Oost-Vlaanderen
15287.0,Opstalstraat,1.0,9620.0,ZOTTEGEM,Oost-Vlaanderen
15288.0,Rue Jean Bertholet,3.0,6690.0,VIELSALM,Luxembourg
15289.0,Rue des Ecoles,2.0,6900.0,AYE,Luxembourg
15290.0,Avenue de la Gare,45.0,6840.0,NEUFCHATEAU,Luxembourg
15291.0,Rue de Liège,9.0,6660.0,HOUFFALIZE,Luxembourg
15292.0,Quai du Gravier,1.0,6980.0,LA ROCHE-EN-ARDENNE,Luxembourg
15293.0,Sint-Jobstraat,190.0,3550.0,HEUSDEN-ZOLDER,Limburg
15294.0,Kapelseweg,4.0,2811.0,HOMBEEK,Antwerpen
15295.0,Onze-Lieve-Vrouwstraat,133.0,3570.0,ALKEN,Limburg
15296.0,Schoolstraat,18.0,3540.0,HERK-DE-STAD,Limburg
15297.0,Rue Armand Dewolf,25.0,1357.0,HELECINE,Brabant Wallon
15298.0,Wilselsesteenweg,115.0,3010.0,KESSEL-LO,Vlaams-Brabant
15299.0,Gestelsesteenweg,105.0,2450.0,MEERHOUT,Antwerpen
15300.0,Herenthoutsesteenweg,88.0,2560.0,NIJLEN,Antwerpen
15301.0,Leo Kempenaersstraat,32.0,2223.0,SCHRIEK,Antwerpen
15302.0,Rue des Chasseurs Ardennais,6.0,6997.0,EREZEE,Luxembourg
15303.0,Route de Marche,41.0,6940.0,BARVAUX-SUR-OURTHE,Luxembourg
15304.0,Rue de la Gendarmerie,70.0,4560.0,CLAVIER,Liège
15305.0,Rue du Moulin,21.0,4160.0,ANTHISNES,Liège
15306.0,Rue Emile Muraille,283.0,4040.0,HERSTAL,Liège
15307.0,Meenseweg,30.0,8900.0,BRIELEN,West-Vlaanderen
15309.0,Langestraat,28.0,8400.0,OOSTENDE,West-Vlaanderen
15310.0,Lutlommel,169.0,3920.0,LOMMEL,Limburg
15311.0,Paalseweg,11.0,3980.0,TESSENDERLO,Limburg
15312.0,Steenveldlaan,17.0,9470.0,DENDERLEEUW,Oost-Vlaanderen
15313.0,Brusselbaan,208.0,9320.0,EREMBODEGEM,Oost-Vlaanderen
15314.0,RUE DE MONT,13.0,5530.0,GODINNE,Namur
15149.0,Wortegemplein ,,9790.0,Wortegem-Petegem,Oost-Vlaanderen
15315.0,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant
15316.0,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant
15317.0,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant
15318.0,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant
15319.0,Slekkestraat ,15.0,2460.0,Lichtaart,Antwerpen
15320.0,Chaussée de Wemmel,100.0,1090.0,JETTE,Bruxelles-Brussel
15321.0,rue de l Eglise ST Pierre,47.0,1090.0,JETTE,Bruxelles-Brussel
15322.0,Chaussée de Wemmel,229.0,1090.0,JETTE,Bruxelles-Brussel
15323.0,Avenue de Levis Mirepoix,129.0,1090.0,JETTE,Bruxelles-Brussel
15324.0,Rue Esseghem,101.0,1090.0,JETTE,Bruxelles-Brussel
15325.0,Avenue du Laerbeek,106.0,1090.0,JETTE,Bruxelles-Brussel
15326.0,Rue du Saule,1.0,1090.0,JETTE,Bruxelles-Brussel
15327.0,Rue Van Rollegem,4.0,1090.0,JETTE,Bruxelles-Brussel
15328.0,Place Cardinal Mercier,10.0,1090.0,JETTE,Bruxelles-Brussel
15329.0,Kardinaal Mercierplein,,1090.0,jette,Bruxelles-Brussel
15330.0,Rue du Parc Industriel,31.0,6900.0,Marche-en-Famenne,Luxembourg
15331.0,CHAUSSEE DE GIVET,1.0,5540.0,Hastière-Lavaux,Namur
15332.0,GROTESTRAAT ,15.0,3380.0,GLABBEEK,Vlaams-Brabant
15333.0,RUE FRAISCHAMPS,140.0,4030.0,GRIVEGNEE,Liège
15334.0,RUE DE THY LE BAUDUIN,17.0,5651.0,BERZEE,Namur
15335.0,RUE DE MARTINSART,4.0,6470.0,GRANDRIEU,Hainaut
15336.0,Chaussée Brunehaut,141.0,7134.0,BINCHE,Hainaut
15337.0,MECHELSESTEENWEG ,,2860.0, Sint-Katelijne-Waver,Antwerpen
15338.0,Kapeldreef ,75.0,3001.0,Heverlee,Vlaams-Brabant
15339.0,Druivenstraat,18.0,2300.0,TURNHOUT,Antwerpen
15340.0,Kapeldreef,75.0,3001.0,Heverlee,Vlaams-Brabant
15341.0,Posthofbrug,6.0,2600.0,BERCHEM,Antwerpen
15342.0,Baarledorpstraat,93.0,9031.0,DRONGEN,Oost-Vlaanderen
15343.0,Baarledorpstraat,93.0,9031.0,DRONGEN,Oost-Vlaanderen
15344.0,Edingsesteenweg,70.0,1755.0,GOOIK,Vlaams-Brabant
15345.0,Kortrijksesteenweg,1144.0,9051.0,SINT-DENIJS-WESTREM,Oost-Vlaanderen
15346.0,Anthonis De Jonghestraat,12.0,9100.0,SINT-NIKLAAS,Antwerpen
15347.0,Moeskroensesteenweg,212.0,8511.0,AALBEKE,West-Vlaanderen
15348.0,President kennedypark,,8500.0,KORTRIJK,West-Vlaanderen
15349.0,Kontichsesteenweg,83.0,2547.0,LINT,Antwerpen
3181.0,Uitbreidingstraat,66.0,2600.0,BERCHEM,Antwerpen
10941.0,Waarbeek,28.0,1730.0,ASSE,Vlaams-Brabant
10942.0,Gemeenteplein,,1730.0,ASSE,Vlaams-Brabant
10940.0,Spoorwegbaan,,1730.0,ASSE,Vlaams-Brabant
15350.0,Louizalaan,283.0,1050.0,ELSENE,Bruxelles-Brussel
9697.0,Chaussee de louvain,351.0,1300.0,WAVER,Brabant Wallon
13373.0,Rue de sart,35.0,1490.0,COURT-SAINT-ETIENNE,Brabant Wallon
15351.0,Avenue Jean 1er,2.0,5000.0,NAMEN,Namur
15352.0,Avenue de Tervueren,402.0,1150.0,SINT-PIETERS-WOLUWE,Bruxelles-Brussel
15353.0,Nieuwelaan,65.0,1861.0,WOLVERTEM,Vlaams-Brabant
15354.0,Kasteelstraat,20.0,3051.0,SINT-JORIS-WEERT,Vlaams-Brabant
2036.0,Dorpsstraat,2.0,9270.0,LAARNE,Oost-Vlaanderen
2037.0,Keistraat,5.0,9270.0,LAARNE,Oost-Vlaanderen
13956.0,Leeweg,25.0,9270.0,LAARNE,Oost-Vlaanderen
2034.0,Colmanstraat,51.0,9270.0,KALKEN,Oost-Vlaanderen
2038.0,Koffiestraat,73.0,9270.0,KALKEN,Oost-Vlaanderen
9491.0,Kalkendorp ,,9270.0,KALKEN,Oost-Vlaanderen
13957.0,Kouterstraat,1.0,9270.0,KALKEN,Oost-Vlaanderen
10950.0,Fortenstraat,,9250.0,WAASMUNSTER,Oost-Vlaanderen
2792.0,Abdij Van Roosenberglaan,6.0,9250.0,WAASMUNSTER,Oost-Vlaanderen
10951.0,Abdij Van Roosenberglaan ,,9250.0,WAASMUNSTER,Oost-Vlaanderen
10952.0,Rodendries,,9250.0,WAASMUNSTER,Oost-Vlaanderen
10953.0,Kerkstraat,49.0,9250.0,WAASMUNSTER,Oost-Vlaanderen
10954.0,Smoorstraat,8.0,9250.0,WAASMUNSTER,Oost-Vlaanderen
10955.0,Vierschaar,1.0,9250.0,WAASMUNSTER,Oost-Vlaanderen
10956.0,oude heerweg,181.0,9250.0,WAASMUNSTER,Oost-Vlaanderen
15355.0,JF Debeckerlaan,54.0,1200.0,SINT-LAMBRECHTS-WOLUWE,Bruxelles-Brussel
15356.0,JF Debeckerlaan,54.0,1200.0,SINT-LAMBRECHTS-WOLUWE,Bruxelles-Brussel
15357.0,Fritz de Wolfkaai,5.0,9300.0,AALST,Oost-Vlaanderen
15358.0,Aartrijkestraat,60.0,8820.0,TORHOUT,West-Vlaanderen
15359.0,Mechelsesteenweg,122.0,2860.0,SINT-KATELIJNE-WAVER,Antwerpen
15360.0,Hageweg,15.0,2860.0,SINT-KATELIJNE-WAVER,Antwerpen
15361.0,Ikaroslaan,49.0,1930.0,NOSSEGEM,Vlaams-Brabant
15362.0,Belgicastraat,1.0,1930.0,ZAVENTEM,Bruxelles-Brussel
15363.0,Belgicastraat,5.0,1930.0,ZAVENTEM,Bruxelles-Brussel
15364.0,Belgicastraat,7.0,1930.0,ZAVENTEM,Bruxelles-Brussel
15365.0,Kantersteen,47.0,1000.0,BRUSSEL,Bruxelles-Brussel
15366.0,Kantersteen,47.0,1000.0,BRUSSEL,Bruxelles-Brussel
15367.0,Belgicastraat,3.0,1930.0,ZAVENTEM,Bruxelles-Brussel
15368.0,rue de l industrie,26.0,1040.0,ETTERBEEK,Bruxelles-Brussel
15369.0,Rue Paradis,1.0,4000.0,LUIK,Liège
15370.0,Vital decosterstraat ,,3000.0,LEUVEN,Vlaams-Brabant
15371.0,Guimardstraat,9.0,1000.0,BRUSSEL,Bruxelles-Brussel
15372.0,Boudewijnlaan,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15373.0,Boudewijnlaan,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15374.0,Boudewijnlaan,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15375.0,Boudewijnlaan,29.0,1000.0,BRUSSEL,Bruxelles-Brussel
15376.0,Boudewijnlaan,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15377.0,Waversesteenweg,1945.0,1160.0,OUDERGEM,Bruxelles-Brussel
15378.0,Arnaud Fraiteurlaan ,,1050.0,ELSENE,Bruxelles-Brussel
15379.0,Blaarstraat ,,3700.0,TONGEREN,Limburg
15380.0,Sint-Truidersteenweg,128.0,3500.0,HASSELT,Limburg
15381.0,Emile Jacqmainlaan,1.0,1000.0,brussel,Bruxelles-Brussel
15382.0,Anspachlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel
15383.0,Anspachlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel
13281.0,Mutsaardlaan,71.0,1020.0,LAKEN,Bruxelles-Brussel
15384.0,Thys-Vanhamstraat,21.0,1020.0,LAKEN,Bruxelles-Brussel
15385.0,Verdunstraat,381.0,1130.0,HAREN,Bruxelles-Brussel
13282.0,Fabrieksstraat,54.0,1000.0,BRUSSEL,Bruxelles-Brussel
13283.0,Van Gehuchtenplein,4.0,1020.0,LAKEN,Bruxelles-Brussel
13284.0,Fonteinstraat,4.0,1000.0,BRUSSEL,Bruxelles-Brussel
13285.0,Anneessensplein,11.0,1000.0,BRUSSEL,Bruxelles-Brussel
13286.0,Nieuwland,116.0,1000.0,BRUSSEL,Bruxelles-Brussel
13287.0,Rouppeplein,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
13288.0,Rouppeplein,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
13289.0,Ransbeekstraat,227.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
13290.0,Ransbeekstraat,227.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15386.0,Kerkeveldstraat,,1020.0,LAKEN,Bruxelles-Brussel
13293.0,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
13294.0,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
15387.0,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
15388.0,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
15389.0,Korte Groenweg,99.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15390.0,Zespenningenstraat,20.0,1000.0,BRUSSEL,Bruxelles-Brussel
15391.0,Radstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
15392.0,Slachthuislaan,51.0,1000.0,BRUSSEL,Bruxelles-Brussel
15393.0,Slachthuislaan,51.0,1000.0,BRUSSEL,Bruxelles-Brussel
15395.0,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel
15396.0,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel
15397.0,Vilvoordsesteenweg,170.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15398.0,Oorlogskruisenlaan,6.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15399.0,Papenvest ,,1000.0,BRUSSEL,Bruxelles-Brussel
15400.0,Kerkeveldstraat ,,1020.0,LAKEN,Bruxelles-Brussel
13315.0,Antwerpsesteenweg,208.0,1000.0,BRUSSEL,Bruxelles-Brussel
15401.0,Sporthalstraat,15.0,1130.0,HAREN,Bruxelles-Brussel
15402.0,Lombardsijdestraat,120.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
13320.0,Peperstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
13321.0,Huidevettersstraat,65.0,1000.0,BRUSSEL,Bruxelles-Brussel
15403.0,Slachthuisstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
13323.0,Slachthuisstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
15404.0,Anderlechtsepoort,0.0,1000.0,BRUSSEL,Bruxelles-Brussel
15405.0,Eikstraat,19.0,1000.0,BRUSSEL,Bruxelles-Brussel
15406.0,Grote Markt,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15407.0,Emile Bockstaellaan,246.0,1020.0,LAKEN,Bruxelles-Brussel
13326.0,Belliardstraat,,1040.0,ETTERBEEK,Bruxelles-Brussel
12763.0,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel
12764.0,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel
12766.0,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel
12765.0,Reebokstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
15408.0,Negende Linielaan,39.0,1000.0,BRUSSEL,Bruxelles-Brussel
11978.0,Kerkeveldstraat,73.0,1020.0,LAKEN,Bruxelles-Brussel
15409.0,Kerkeveldstraat,73.0,1020.0,LAKEN,Bruxelles-Brussel
15410.0,Reebokstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
11977.0,Reebokstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
15394.0,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
15395.0,Emile Bockstaellaan,120.0,1020.0,LAKEN,Bruxelles-Brussel
15396.0,Beizegemstraat,141.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15397.0,Driegatenstraat,4.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15398.0,Oorlogskruisenlaan,78.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15399.0,Emile Bockstaellaan,109.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15400.0,Blekerijstraat,52.0,1000.0,BRUSSEL,Bruxelles-Brussel
15401.0,Vaartstraat,55.0,1000.0,BRUSSEL,Bruxelles-Brussel
15402.0,Claessensstraat,10.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15403.0,Vaartstraat,61.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15404.0,Vaartstraat,53.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15405.0,Fonteinstraat,4.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel
15406.0,Keizer Karelstraat,29.0,1000.0,BRUSSEL,Bruxelles-Brussel
15407.0,Grevelingenstraat,68.0,1000.0,BRUSSEL,Bruxelles-Brussel
15408.0,Masuistraat,73.0,1000.0,BRUSSEL,Bruxelles-Brussel
15409.0,Boulevard de l europe,121.0,1301.0,Bierges,Brabant Wallon
15410.0,Boulevard del europe ,121.0,1301.0,Bierges ,Brabant Wallon
15411.0,Industrielaan,,1740.0,Ternat,Vlaams-Brabant
15412.0,Ernest Brengierstraat,6.0,8780.0,Oostrozebeke,West-Vlaanderen
15413.0,Molstenstraat,83.0,8780.0,Oostrozebeke,West-Vlaanderen
15414.0,Ernest Brengierstraat,8.0,8780.0,Oostrozebeke,West-Vlaanderen
15415.0,Wielsbekestraat,21.0,8780.0,Oostrozebeke,West-Vlaanderen
15416.0,Tieltsteenweg,8.0,8780.0,Oostrozebeke,West-Vlaanderen
15417.0,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel
15418.0,Gemeenteplein,1.0,8780.0,Oostrozebeke,West-Vlaanderen
15419.0,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel
15420.0,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel
15421.0,Claessensstraat,57.0,1000.0,BRUSSEL,Bruxelles-Brussel
15422.0,Sluismeester Coggestraat,14.0,1000.0,BRUSSEL,Bruxelles-Brussel
15423.0,Frontispiesstraat,8.0,1000.0,BRUSSEL,Bruxelles-Brussel
15424.0,Nieuwe graanmarkt,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
15425.0,Priemstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
15426.0,Claessenstraat,59.0,1000.0,BRUSSEL,Bruxelles-Brussel
15427.0,Richard Neyberghlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel
15428.0,Stevens-Delannoystraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel
15429.0,Pagodenlaan,305.0,1000.0,BRUSSEL,Bruxelles-Brussel
15430.0,Magnolialaan,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15431.0,Rue Haute,245.0,1000.0,BRUSSEL,Bruxelles-Brussel
15432.0,Groot Eiland,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15433.0,Simon Bolivarlaan,,1000.0,BRUSSEL,Bruxelles-Brussel
15434.0,Kapucijnenstraat,58.0,1000.0,BRUSSEL,Bruxelles-Brussel
15435.0,Fonteinstraat,4.0,1000.0,BRUSSEL,Bruxelles-Brussel
15436.0,Rijkeklarenstraat,30.0,1000.0,BRUSSEL,Bruxelles-Brussel
15437.0,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15438.0,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15439.0,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15440.0,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel
15441.0,Rijkeklarenstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel
15442.0,Kalbergstraat,92.0,8780.0,Oostrozebeke,West-Vlaanderen
15443.0,TERHULPSESTEENWEG ,120.0,1000.0,BRUSSEL,Bruxelles-Brussel
1772.0,PLACE DUCALE,1.0,6830.0,BOUILLON,Luxembourg
15444.0,RIJKSWEG ,16.0,2870.0,PUURS,Antwerpen
1719.0,KONTICHSESTEENWEG,36.0,2630.0,AARTSELAAR,Antwerpen
15445.0,RUE LAPLACE ,40.0,4100.0,SERAING,Liège
15446.0,INTERLEUVENLAAN ,3.0,3001.0,HEVERLEE,Vlaams-Brabant
1862.0,RUE DE WAYS,39.0,1470.0,GENAPPE,Brabant Wallon
15447.0,Belvéderèstraat ,27.0,1050.0,Elsene,Bruxelles-Brussel
1591.0,BESSENVELDSTRAAT,15.0,1831.0,DIEGEM,Vlaams-Brabant
1671.0,AVENUE PAUL HARTMANN,1.0,1480.0,SAINTES,Brabant Wallon
1670.0,AVENUE PAUL HARTMANN,1.0,1480.0,SAINTES,Brabant Wallon
1741.0,BLARENBERGLAAN,2.0,2800.0,MECHELEN,Antwerpen
15448.0,PONTSTRAAT,80.0,8791.0,BEVEREN-LEIE,West-Vlaanderen
1723.0,PROEFTUINSTRAAT,43.0,9000.0,GENT,Oost-Vlaanderen
15449.0,John Cordierlaan,5.0,8400.0,Oostende,West-Vlaanderen
15450.0,Rue saint Maur ,22.0,7500.0,Tournai,Hainaut
15451.0,Lange Nieuwstraat,101.0,2000.0,Antwerpen,Antwerpen
15453.0,Ellermanstrat ,33.0,2000.0,Antwerpen,Antwerpen
15454.0,Noorderplaats,2.0,2000.0,Antwerpen,Antwerpen
,Kapiteinstraat,55.0,9000.0,Gent,Oost-Vlaanderen
15458.0,Schaliehoevestraat ,12.0,2220.0,Heist-op-den-Berg,Vlaams-Brabant
15459.0,Schaliehoevestraat,12.0,2220.0,Heist-op-den-Berg,Vlaams-Brabant
15460.0,Vervoortplaats,17.0,3290.0,Diest,Vlaams-Brabant
15464.0,Kortenberglaan,71.0,1000.0,Bruxelles,Bruxelles-Brussel
